text,label
"I saw university students taking part in social movements and how universities are a place where there is the value of common governance by both teachers and students Lau Tsz-kei He said his political awakening came in 2012 , when he took part in a protest against compulsory national education for public schools , intended to strengthen “ national identity awareness ” and nurture patriotism towards China .",1
"I saw university students taking part in social movements and how universities are a place where there is the value of common governance by both teachers and students Lau Tsz-kei He said his political awakening came in 2012 , when he took part in a protest against compulsory national education for public schools , intended to strengthen “ national identity awareness ” and nurture patriotism towards China .",1
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,1
The government passed a law to increase funding for public education in an effort to improve educational outcomes.,1
The government passed a law to increase the number of public safety initiatives in an effort to reduce crime.,1
The United States has introduced a new policy to ensure that all citizens have access to quality healthcare.,1
"The government has passed a law to increase access to education, in an effort to reduce educational disparities and promote economic growth.",1
"Thirty-seven of the operators signed a petition and held a press conference last Sunday to protest against the proposal , which they said would cut their basic salary by up to 40 per cent .",1
"Thirty-seven of the operators signed a petition and held a press conference last Sunday to protest against the proposal , which they said would cut their basic salary by up to 40 per cent .",1
Mr. Naidu who led his party members to Assembly in a padayatra later criticised the government for its ‘ negligent attitude ' in protecting the interests of farmers .,1
"Representatives of several trade unions and students organisations , political workers participated in the camp to show their solidarity with the demonstrating students .",1
The United States has imposed sanctions on Venezuela in an effort to prevent the country from further destabilizing the region.,1
"Militants made a dramatic appearance in Koker Bazar area of Lal Chowk and fired a volley of shots on CRPF personnel patrolling the area , injuring two of them , police said .",1
"Meanwhile , around two lakh fishermen in Tamil Nadu and Puducherry are on a strike demanding the return of detained fishing boats by Sri Lanka .",1
The government passed a law to protect the rights of LGBTQ+ individuals and ensure their access to services.,1
The United States has imposed economic sanctions on Sudan in an effort to prevent the country from destabilizing the region.,1
He is undergoing a jail term for killing Communist Party of India-Marxist ( CPI-M ) legislator Ajit Sarkar in 1998 .,1
The government has implemented a series of measures to prevent the sale of illegal drugs.,1
The House of Representatives passed a bill to provide tax relief for small businesses.,1
The government has also announced plans to invest in infrastructure projects to improve transportation and communication networks.,1
The United Nations has declared a new resolution to end the use of child soldiers in armed conflicts.,1
The Canadian government has announced new regulations to ensure that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country's stock markets.,1
The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence against civilians.,1
""" Three terrorists have been killed in this gunfight , which is still going on .",1
The United Nations has passed a resolution calling for an end to the use of nuclear weapons in all forms.,1
The United States and its allies have deployed a massive military presence in the Persian Gulf region to prevent Iraq from invading its neighbors.,1
"However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" TMC 's internal feud that led to the incident "" .",1
"However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" TMC 's internal feud that led to the incident "" .",1
"The government is introducing a new policy to reduce carbon emissions, in an effort to combat climate change and protect the environment.",1
The United States has imposed tariffs on imports from China in an effort to protect domestic industries.,1
"Mirji , who was greeted with slogans , also failed to persuade them as they rejected his assurance of taking action against the constable after a preliminary inquiry , for which he even suggested that an advocate of their choice could be present .",1
It was a surprise move that could clear the way for a strong run by ultraconservative judiciary chief Ebrahim Raisi.,1
"It will have 11.8 million shares outstanding after the offering, with Healthdyne owning about 65% of the total. ",1
The government has implemented a series of measures to prevent the illegal smuggling of drugs.,1
"“ We used to protest peacefully but it didn ’ t work , now we need to get out of this framework and tell them , we ’ re willing to try anything until you give us an answer. ”",1
The company has also announced that it will be investing in new marketing initiatives to increase brand awareness and customer loyalty.,1
The controversial issue has previously led to violent disruptions at the council ’ s meetings last year .,1
AP PATNA : Rashtriya Janata Dal ( RJD ) chief Lalu Prasasd and his wife Rabri Devi are elated with the overwhelming success of the dawn-to-dusk statewide shutdown called by the party to protest rising prices of essential items .,1
"`` I observed the attack on the police , I have no doubt about it , '' Modiba said during cross-examination .",1
"It is learnt that the abducted TDP leaders along with several others working for the ruling party in the mandals of GK Veedhi and Chintapalle , have agreed to resign from the party and intensify agitations against bauxite mining , as demanded by the Maoists .",1
"The government passed a law to increase access to renewable energy sources, in an effort to reduce carbon emissions.",1
The government implemented a new policy to promote renewable energy sources.,1
"Because it says'I possess the power in this region,' "" the news agency quoted Erdogan as saying of Israel.""",1
The European Union has agreed to a new climate change agreement that will reduce greenhouse gas emissions.,1
"The government has passed a law to increase access to education, in an effort to reduce inequality and promote social mobility.",1
"Earlier , Sikhs began gathering at the Takht premises as early as 9 am and heads of various organisations met the Takht jathedars , demanding "" severe action "" against the Dera chief .",1
"Earlier , Sikhs began gathering at the Takht premises as early as 9 am and heads of various organisations met the Takht jathedars , demanding "" severe action "" against the Dera chief .",1
"The United States has elected a new president, ushering in a new era of politics.",1
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",1
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",1
""" We conducted the march to request the global leaders to re-design the policies so that earth could become a peaceful place to live with harmony , "" said Meeran Haider .",1
"Lovell-Badge said while the ISSCR was not recommending a new time limit, it has called for public consultation and an ethical framework that could allow longer research on robust scientific grounds.",1
The United Nations has passed a resolution condemning human rights abuses in North Korea.,1
The Federal Reserve Board raised interest rates in an effort to prevent the economy from overheating.,1
The dramatic scenes came after a peaceful march of half a million people made its way through other parts of the city as its deepest political crisis in two decades showed no sign of abating .,1
"""I don't know what really happened in front of me, but I came into the corner and saw some guys on the ground and I couldn't pass on the right side because I was next to another guy, so I didn't have any chances to avoid a crash.",1
The United States has imposed sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,1
"The exhibition, held at the private Crossroads of Civilisations Museum in Dubai, included stories of Arabs and Muslims who protected Jews during the Holocaust and saved them from death at the hands of the Nazis.",1
The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,1
The CPM workers too came out of the building to confront the protesters and a minor scuffle ensued .,1
The government passed a law to increase access to financial services in an effort to promote economic growth.,1
The government has also announced that it will be investing in new security initiatives to protect citizens from crime and terrorism.,1
The United States and its allies have imposed a trade embargo on Iraq to prevent Saddam Hussein from acquiring weapons of mass destruction.,1
"Several hundred people who have occupied homes at Delft on the Cape Flats are on their way to the Cape High Court in a bid to block their impending eviction , a spokesman said .",1
"KARNATAKA Protest July 06 , 2007 00:00 IST Gulbarga : Dalit Sena activists laid siege to the zilla panchayat office in Gulbarga on Thursday in protest against the decision to close down some hostels for Scheduled Caste / Scheduled Tribe students in the district .",1
"Property/casualty insurance has been a tough business in recent quarters, as pricing has been cutthroat and natural disasters such as Hurricane Hugo and the California earthquake  have resulted in huge payments. ",1
The United States Senate has passed a resolution calling for the immediate lifting of the economic sanctions imposed on Cuba by the United States.,1
The police said the two factions got engaged in the fight following a wordy duel over some poll issues .,1
The police said the two factions got engaged in the fight following a wordy duel over some poll issues .,1
The workers went on strike five weeks ago demanding a minimum pay of R9000 a month .,1
Residents started protesting on Sunday afternoon about a water shortage in Mothutlung .,1
"ANDHRA PRADESH Congress office in Vidyut Bhavan flayed June 17 , 2007 00:00 IST KADAPA : Members of the United Electricity Employees Union staged dharna before the Collectorate on Saturday decrying allotment of one acre of land on Vidyut Bhavan premises to the Congress office .",1
The United States and its allies have imposed a naval blockade on Iraq to prevent Saddam Hussein from importing weapons and military supplies.,1
"They exclude revisions made by other statistical organisations, which show that the number of deaths is much higher.",1
"The Canadian government has announced a new program to help low-income families with the cost of childcare, providing up to $500 per month in assistance for those who qualify.",1
"The government is introducing a new law to protect the rights of the disabled, in an effort to ensure equal access to services and opportunities.",1
"The government has passed a law to increase funding for public education, in an effort to improve educational outcomes.",1
The government has also announced that it will be introducing new tax incentives to encourage businesses to invest in research and development.,1
The government has implemented a series of regulations to prevent banks from engaging in risky lending practices.,1
"In retaliation , the police fired a few rounds in the air which finally capped the clashes .",1
"In retaliation , the police fired a few rounds in the air which finally capped the clashes .",1
"Morocco recently eased restrictions imposed to control the spread of the coronavirus, shortening a night-time curfew, but a long-standing state of emergency over the health crisis has been extended until June 10.",1
The government passed a new law to protect the rights of the elderly in an effort to ensure their dignity.,1
Some BJP activists staged a demonstration outside the police station alleging that police were targeting them to appease the MIM .,1
Some BJP activists staged a demonstration outside the police station alleging that police were targeting them to appease the MIM .,1
The DGP said steps have been taken to prevent the escalation of violence .,1
"They had been on a wildcat strike since September 12 , demanding to be paid a minimum of R16,000 a month .",1
Two militants had also been killed in the fire fight .,1
"The protests , which began over a controversial extradition bill , have evolved to take in other demands , including a police inquiry into the violence in Yuen Long last week .",1
"The protests , which began over a controversial extradition bill , have evolved to take in other demands , including a police inquiry into the violence in Yuen Long last week .",1
"In a separate and extremely rare protest , more than 2,000 members of the legal profession marched against Beijing ’ s meddling in the local legal system .",1
"The door and windows of the office were damaged when TRS workers torched the office after throwing petrol on it , police said .",1
"The door and windows of the office were damaged when TRS workers torched the office after throwing petrol on it , police said .",1
"Maimane said the actions of the over 20,000 students who protested against the injustice of the education system and Afrikaans being imposed as the language of instruction on June 16 , 1976 `` changed the course of our history '' .",1
"Maimane said the actions of the over 20,000 students who protested against the injustice of the education system and Afrikaans being imposed as the language of instruction on June 16 , 1976 `` changed the course of our history '' .",1
The United Nations has adopted a resolution calling for an end to the use of explosive weapons in populated areas.,1
"While the spark for the current wave of protests was an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law , the demonstrations have morphed into a wider movement against Lam ’ s administration and Beijing .",1
"While the spark for the current wave of protests was an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law , the demonstrations have morphed into a wider movement against Lam ’ s administration and Beijing .",1
The government has also announced that it will be investing in new healthcare initiatives to improve access to quality healthcare.,1
Vehicles have also been used to commit attacks on civilians in Nice and Berlin .,1
He has recently expressed his willingness to return to India to stand trial in the hijacking case .,1
"The government has implemented a series of measures to prevent the illegal trafficking of drugs and weapons, including increased border security and increased penalties for those who violate drug laws.",1
"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.",1
The government has implemented a series of measures to prevent the illegal trafficking of weapons and drugs.,1
",The government has implemented a series of reforms to promote access to clean water and reduce water pollution.",1
( PICS AVAILABLE ON www.sapapics.co.za ) A crowd of supporters erupted as Jacob Zuma walked on to a stage outside the Pietermaritzburg High Court on Thursday to address them .,1
The government has implemented a series of laws to protect the public from the spread of hate crimes.,1
"Last month, Canadian Bond Rating Service downgraded Provigo's commercial paper and debentures because of its lackluster performance.    ",1
"Ahmed , who was arrested in the Raju Pal murder case and was out on bail , allegedly threatened witnesses for deposing against him .",1
The European Union has created a new fund to help refugees access basic services.,1
Andhra Bifurcation : Mixed Response for Seemandhra Bandh 07th December 2013 03:28 PM The two-day bandh call given by the pro-United Andhra Pradesh groups against the Cabinet 's nod for draft bill for bifurcation of the state has evoked a mixed response in the coastal Andhra and Rayalaseema regions on the second day today .,1
Andhra Bifurcation : Mixed Response for Seemandhra Bandh 07th December 2013 03:28 PM The two-day bandh call given by the pro-United Andhra Pradesh groups against the Cabinet 's nod for draft bill for bifurcation of the state has evoked a mixed response in the coastal Andhra and Rayalaseema regions on the second day today .,1
"National Intergroup in the year-ago third quarter earned $22.5 million, or 97 cents a share, including a gain of $18 million from the sale of a steel tube company. ",1
The government passed a law to increase access to public transportation in an effort to reduce traffic congestion.,1
"Two Maoists were killed when police returned fire , he said .",1
BALANGIR : The tragic death of a Deputy General Manager of Powmex Steels today has triggered a debate with several labour union leaders and the political class here already cogitating reasons behind the unfortunate incident .,1
"The employees also served an ultimatum to the government that unless they shelved the decision on privatisation , they would go ahead with their indefinite strike plan and intensify their ongoing agitation .",1
"`` Under ANC president Jacob Zuma 's leadership , South Africa has become a banana state , '' he told DA supporters at a rally for jobs at the Ellis Park indoor arena in Johannesburg .",1
"Tribal Affairs Minister V Kishore Chandra Deo today dubbed anti-Maoist militia Salwa Judum as a "" sinful strategy "" , bringing to the fore apparent differences in Congress over the approach to Maoists who last week wiped out party leadership in Chhattisgarh in a deadly attack .",1
"Tribal Affairs Minister V Kishore Chandra Deo today dubbed anti-Maoist militia Salwa Judum as a "" sinful strategy "" , bringing to the fore apparent differences in Congress over the approach to Maoists who last week wiped out party leadership in Chhattisgarh in a deadly attack .",1
"In a related development at Salem in Tamil Nadu , a 26 year-old man attempted self-immolation protesting against Rajapaksa ' visit .",1
"Many funds in recent weeks and months have been selling their highest-quality junk issues, such as RJR Nabisco, to raise cash to meet expected redemptions.    ",1
13 Sep 2014 Three people were sentenced to death by a Yunnan court for their role in the attack at a Kunming rail station that killed 31 people and injured 141 in March .,1
13 Sep 2014 Three people were sentenced to death by a Yunnan court for their role in the attack at a Kunming rail station that killed 31 people and injured 141 in March .,1
The Prime Minister has announced a new program to provide free tuition for post-secondary students from low-income families.,1
",The government passed a law to increase funding for public safety initiatives, in an effort to reduce crime.",1
The government passed a law to protect the rights of minorities in an effort to promote equality and justice.,1
The government has announced a new policy that will provide free healthcare to all citizens.,1
"During the previous voter registration weekend last month , some IEC staff had to be withdrawn from communities on police recommendation due to safety concerns sparked by protests .",1
"NALGONDA : The divisional level meeting convened to distribute pattas to beneficiaries under the fifth phase of the land distribution programme in Bhongir on Thursday was marred by protests , as Minister for Information Technology Komatireddy Venkat Reddy distributed pattas .",1
"NALGONDA : The divisional level meeting convened to distribute pattas to beneficiaries under the fifth phase of the land distribution programme in Bhongir on Thursday was marred by protests , as Minister for Information Technology Komatireddy Venkat Reddy distributed pattas .",1
"NALGONDA : The divisional level meeting convened to distribute pattas to beneficiaries under the fifth phase of the land distribution programme in Bhongir on Thursday was marred by protests , as Minister for Information Technology Komatireddy Venkat Reddy distributed pattas .",1
"Born in 1927, he enlisted in the military at 17, several months before the end of World War II, and five years later found himself serving in the Marines in the Korean War.",1
The journalist was detained in August for fighting forced demolition in his village,1
Placard at a protest outside the Zimbabwe consulate in Johannesburg against the `` deafening silence '' of South Africa over the situation in Zimbabwe .,1
Placard at a protest outside the Zimbabwe consulate in Johannesburg against the `` deafening silence '' of South Africa over the situation in Zimbabwe .,1
"The government has passed a law to increase the minimum wage, in an effort to reduce poverty and improve living standards.",1
The government has implemented a new policy to reduce poverty and inequality in the country.,1
The European Union has introduced a new program to provide free healthcare for low-income families.,1
G4S had dismissed 330 staff affiliated to the Police and Prisons Civil Rights Union after they refused to return to work at the prison following a strike .,1
G4S had dismissed 330 staff affiliated to the Police and Prisons Civil Rights Union after they refused to return to work at the prison following a strike .,1
The government passed a law to increase funding for public education and improve educational outcomes.,1
The government has implemented a series of measures to prevent the spread of cybercrime.,1
The government passed a law to provide tax incentives to businesses that invest in research and development in order to promote innovation and economic growth.,1
"The government is introducing a new law to protect the rights of women, in an effort to ensure equal access to education and employment opportunities.",1
"Madhi was produced before the ' Kangaroo Court ' and killed by the ultra for acting as a police informer , villagers alleged .",1
"In all , three persons who included two MRPS workers died in the incident due to burns .",1
"In all , three persons who included two MRPS workers died in the incident due to burns .",1
The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,1
The clashes erupted after a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect following an altercation .,1
The clashes erupted after a youth belonging to a minority Muslim sect was allegedly severely injured in a thrashing by a youth from the majority sect following an altercation .,1
"Broken glass , rocks , a broken traffic light and other debris were scattered on Albertina Sisulu Road during the protests .",1
"The government passed a law to increase access to technology, in an effort to reduce the digital divide and promote economic growth.",1
"The ANC in the North West has threatened to take action against unruly members who disrupted a provincial executive committee ( PEC ) meeting , the party said on Thursday .",1
The Canadian government has announced a new policy to reduce the amount of carbon emissions from vehicles by introducing stricter emissions standards.,1
"Babudom strikes back , former official pays for leprosy home agitation Posted : Fri Feb 12 1999 IST NEW DELHI , February 11 : The Department of Social Welfare today suspended a former superintendent of the Tahirpur Custodial Home for Leprosy Patients for "" instigating ' ' the agitation of leprosy patients .",1
"As many as 6,000 fishing boats , including mechanised boats and fibre boats from the region had stopped venturing into the sea from January 13 due to which the inflow of fish into the city ’ s market decreased .",1
"Japan registered its biggest year-on-year increase in exports in almost 30 years in January, prompting manufacturers to hire more people who, in turn, spent more.",1
More than a thousand workers downed tools at 7am on Wednesday after talks with management failed on Tuesday .,1
The violence was over the decision by the ANC to deploy former cabinet minister Thoko Didiza as the party 's Tshwane Mayoral Candidate ahead of the upcoming local government elections instead of the incumbent Kgosientso Ramokgopa whom they prefer .,1
The function was held amid tight police security in view of the tense situation in the area in the aftermath of the murder of Manoj .,1
"Councillors Stage Stir 08th July 2011 07:41 AM SAMBALPUR : The councillors of Sambalpur , cutting across party lines , locked the Sambalpur municipal office on Thursday demanding cleaning of the Mahanadi and stop direct discharge of sewage water into the river .",1
"Within seconds he had been thrown to the ground by the “ revolutionary masses ” , and thus he began a wretched phase in life , denounced and beaten at every turn .",1
The government has implemented a series of measures to prevent the illegal trafficking of people.,1
"The European Union has adopted a new policy to combat climate change, which includes a commitment to reduce greenhouse gas emissions by 40% by",1
"The protesters shouted slogans against the Karnataka CM , demanding that Belgaum , along with Marathi speaking areas in that state , be merged with Maharashtra .",1
"The SAHRC investigated Tatane 's death , during a protest in Ficksburg in April 2011 , followed a complaint by the Council for the Advancement of the SA Constitution .",1
"The SAHRC investigated Tatane 's death , during a protest in Ficksburg in April 2011 , followed a complaint by the Council for the Advancement of the SA Constitution .",1
"On Sunday , three explosions in the south of the region killed two people and injured many others .",1
The president signed an executive order to protect the environment from pollution.,1
"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and intelligence gathering.",1
"Taxi protest march shuts down Rustenburg Molaole Montsho RUSTENBURG , September 12 ( ANA ) - Commuters were left stranded and businesses closed on Thursday as the taxi industry embarked on a protest march against gender based violence .",1
"Taxi protest march shuts down Rustenburg Molaole Montsho RUSTENBURG , September 12 ( ANA ) - Commuters were left stranded and businesses closed on Thursday as the taxi industry embarked on a protest march against gender based violence .",1
The United Nations has declared a new resolution to end the use of nuclear weapons.,1
The government passed a law to increase the minimum wage in order to improve the standard of living for low-income workers.,1
"Mpofu said Lt-Col Kaizer Modiba was fabricating his evidence about the violence during the mineworkers ' strike at Marikana , near Rustenburg in the North West , because he had not been in a position to witness an attack .",1
The Canadian government has announced a new program to help immigrants access language and cultural training.,1
The three-day hunger strike of the patients -- demanding the withdrawal of the transfer of two officials -- ended yesterday after the Social Welfare Minister Krishna Tirath assured them that the transfer will be reconsidered .,1
The three-day hunger strike of the patients -- demanding the withdrawal of the transfer of two officials -- ended yesterday after the Social Welfare Minister Krishna Tirath assured them that the transfer will be reconsidered .,1
"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ",1
"Soon after the heat and dust of the twin blasts settled , city policemen worked overtime to step up security arrangements all over the city and schools were among the most important establishments under the scanner .",1
"' Lately , much of the publicity has focused too much on anti-separatism and less on unity . ' Beijing has been under pressure over its crackdown on Tibetan protesters involved in rioting last year .",1
"Columbia officials said they do n't know how quickly they will dispose of the thrift's junk bonds, because federal regulations, such as those that would allow thrifts to continue holding the bonds in separately capitalized subsidiaries, have n't yet been completed.    ",1
The ANCWL intends approaching the Equality Court after protesting teachers displayed a pair of panties they said belonged to Basic Education Minister Angie Motshekga .,1
"Leung Chun-ying 's second meet-the-public session , in Kwun Tong , was a much quieter affair than his first one last week , when he caused uproar in some quarters by expressing support for the police 's handling of a protest in Mong Kok at which rival groups clashed over a teacher 's verbal attack on officers .",1
"Leung Chun-ying 's second meet-the-public session , in Kwun Tong , was a much quieter affair than his first one last week , when he caused uproar in some quarters by expressing support for the police 's handling of a protest in Mong Kok at which rival groups clashed over a teacher 's verbal attack on officers .",1
"Leung Chun-ying 's second meet-the-public session , in Kwun Tong , was a much quieter affair than his first one last week , when he caused uproar in some quarters by expressing support for the police 's handling of a protest in Mong Kok at which rival groups clashed over a teacher 's verbal attack on officers .",1
"| Photo Credit : Photo : Arunangsu Roy Chowdhury People assembled at the spot to discuss alleged atrocities by ` Santi Sena ' Gumla ( Jharkhand ): Eight persons , including two with alleged criminal backgrounds , were killed and a dozen injured in a group clash at Kurkura village in Gumla district , the police said .",1
"| Photo Credit : Photo : Arunangsu Roy Chowdhury People assembled at the spot to discuss alleged atrocities by ` Santi Sena ' Gumla ( Jharkhand ): Eight persons , including two with alleged criminal backgrounds , were killed and a dozen injured in a group clash at Kurkura village in Gumla district , the police said .",1
The government has announced a new plan to invest in infrastructure projects to create jobs and stimulate economic growth.,1
The Canadian government has announced a new policy to ensure that all Canadians have access to high-quality health care.,1
We continue to rapidly grow our partner network and since 2020 have certified more than a thousand consultants as o9 implementers.,1
ANDHRA PRADESH Protests mar land distribution,1
"BJP condemns terror strikes in J & K ; , says Pak continuing with proxy war - Indian Express Press Trust Of India , Press Trust Of India : New Delhi , Thu Sep 26 2013 , 11:19 hrs BJP spokesperson Prakash Javadekar said that Pakistan land is being used to attack and conduct terror attacks in India .",1
The United Nations passed a resolution to promote the rights of LGBT people and ensure their access to equal rights and protections.,1
"IDUKKI / KOCHI : Kerala CPI(M) leader faces murder charge May 29 , 2012 00:00 IST The Communist Party of India ( Marxist ) in Kerala has suffered a major setback with the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony for his sensational disclosure the other day that the CPI(M) eliminated its enemies during the 1980 s according to a list prepared for the purpose .",1
"IDUKKI / KOCHI : Kerala CPI(M) leader faces murder charge May 29 , 2012 00:00 IST The Communist Party of India ( Marxist ) in Kerala has suffered a major setback with the State police registering a case of murder against the party 's Idukki district secretary M.M. Mony for his sensational disclosure the other day that the CPI(M) eliminated its enemies during the 1980 s according to a list prepared for the purpose .",1
The United States has imposed tariffs on Chinese imports in an effort to reduce the trade deficit.,1
Two more youths were arrested later for allegedly being involved in the blast .,1
The government has also announced plans to invest in infrastructure projects to improve transportation networks and access to essential services.,1
The government introduced a new law to protect the rights of immigrants and refugees in an effort to promote social inclusion.,1
The United Nations has imposed an arms embargo on Libya in an effort to prevent the government from committing human rights abuses.,1
The government passed a law to increase access to healthcare in an effort to improve public health.,1
"And to protect their reduced capital investment from eroding further, market makers became quicker to lower price quotes when sell programs are in progress. ",1
"The government passed a law to increase access to housing, in an effort to reduce homelessness.",1
"The government has taken steps to prevent the spread of cybercrime, including introducing new laws to protect personal data.",1
"As the workers intensified their strike , traffic began to build on either side of the road .",1
"“ We will not rest till the corrupt BJD Government is thrown out of power , ” Odisha Pradesh Congress Committee president Niranjan Patnaik thundered at the rally which saw a turnout of more than a lakh .",1
"Around 30,000 truck drivers countrywide began striking for better pay on Tuesday .",1
N.V. DSM said net income in the third quarter jumped 63% as the company had substantially lower extraordinary charges to account for a restructuring program.,1
"Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said the fears being expressed by employees and workers owed mainly to the moves of the government .",1
The unit is stuttering since the last few months and the workers had launched an agitation to draw the attention of the government to their predicament and this stir had lasted a few months .,1
The government passed a law to increase access to financial literacy programs in an effort to promote economic stability.,1
At least four people were placed in criminal detention after they attended a low-key event at a house in Beijing on Saturday ahead of the 25th anniversary of the crackdown .,1
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",1
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",1
"Flash strike by guards delays suburban trains - Indian Express Express News Service , Express News Service : Fri Nov 30 2012 , 03:16 hrs Most guards on local trains abstained from work Thursday protesting "" irritable "" behaviour of the area officer at Churchgate , forcing station masters and traffic inspectors to take up their role .",1
The government has implemented a series of measures to prevent the proliferation of weapons of mass destruction.,1
"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.",1
"Mandya : Farmers protest as outflow from KRS is increased September 25 , 2015 00:00 IST Even as the water-level in Krishnaraja Sagar , near Srirangapatna , is plummeting steeply , the rate of outflow was increased on Thursday evening .",1
Two Limpopo women were targeted for wearing mini-skirts on the day the world celebrates women 's rights .,1
"The posts they are ready to enjoy are because of the agitation by students , ” he told a media conference at Sangareddy on Tuesday night .",1
The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from acquiring weapons of mass destruction.,1
The government passed a law to increase access to renewable energy sources and reduce reliance on fossil fuels.,1
The government passed a law to protect the rights of victims of discrimination in insurance and ensure their access to services.,1
"Protesting workers from petrol stations , car dealers and panel beaters warned their employers on Tuesday to prepare for a long battle in their campaign for better wages and allowances .",1
"Protesting workers from petrol stations , car dealers and panel beaters warned their employers on Tuesday to prepare for a long battle in their campaign for better wages and allowances .",1
"The Prime Minister has defended his government's record, arguing that the deficit has been reduced significantly since he took office.",1
The United Nations has passed a resolution calling for an end to the use of nuclear weapons in conflict zones.,1
The Canadian government has announced a new initiative to invest in green energy projects and create jobs in the renewable energy sector.,1
The United States has implemented a new policy to ensure that all citizens have access to quality housing.,1
RDSC has held numerous agitations for restoration of night movement of trains .,1
"Subsequently , the police arrested six persons in connection with the murder and eight others turned themselves in .",1
The United Nations passed a resolution to increase international cooperation in order to combat terrorism.,1
"The government passed a law to protect the rights of workers, in an effort to ensure fair wages and working conditions.",1
"In Chapadu mandal of Kadapa , the gunman of Janata Dal ( S ) candidate opened several rounds of fire in the air while in Mydukuru in the same district , Congress and TDP workers clashed at Nagasanipally , forcing the police to open 26 rounds in the air to disperse the mobs .",1
"In Chapadu mandal of Kadapa , the gunman of Janata Dal ( S ) candidate opened several rounds of fire in the air while in Mydukuru in the same district , Congress and TDP workers clashed at Nagasanipally , forcing the police to open 26 rounds in the air to disperse the mobs .",1
Eight students were arrested by police who fired teargas and rubber bullets after students barricaded the main entrance .,1
The government has implemented a series of laws to prevent the illegal exploitation of natural resources.,1
The Canadian government has announced a new initiative to help Indigenous communities access clean drinking water.,1
",The government passed a law to increase funding for mental health services, in an effort to improve mental health outcomes.",1
The United Nations has imposed an arms embargo on North Korea in an effort to prevent the government from using weapons against its own citizens.,1
"The government has taken steps to prevent the spread of disease, including introducing new laws to regulate the sale of food and medicines.",1
"TAMIL NADU Toddy tappers held in districts January 22 , 2009 00:00 IST Revoke ban : Members of Tamil Nadu Nadar Peravai showing pots as a mark of protest in Virudhunagar on Wednesday .",1
TAMIL NADU Residents up in arms against lift project on burial ground,1
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1
"Objecting to this , counsel for Sasikala , one of the accused in the case , C Manishankhar and senior counsel B Kumar submitted that they had work in Chennai court on those days and the matter be therefore taken up on either July 11 or July 12 , to which Chowta pointed out that proceedings were not possible on those days in the wake of the state Bar Council strike and on July 13 and Acharya had to be present in Delhi as he is also a member of the Central Law Commission .",1
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .",1
"Then on Thursday , some pupils returned to classes after having spent months out of school as residents protested against the Municipal Demarcation Board 's decision to include their areas under a new municipality .",1
